,User,Tweet,Time
884,kriptosever48,RT @Kripto_Poyraz: #bitcoin de hacim negatif yönlü azalıyor.  Hacim stabilden yeniden pozitif artış yönünden artmaya başlayınca #btc tekrar…,2013-02-23 20:34:13+00:00
885,pbose20013rd,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2021-12-18 11:25:20+00:00
886,Kuzennapiyon,"@salamacanft kesin düşer, btc ralli yapıyor herşey ralli yapıyor bizim it bir saatten beri 0,15989 - 0,15998 arasında dolanıyor, btc buradan tekrar 40 altı yapsın bu 0,1 altına iner. Bi salın artık kim tutuyorsa.",2011-07-23 13:57:27+00:00
887,VWheats,@FLiPTek81 $BTC @OGInvest @A_traintrades @GivvyTrades check out my buddy’s charting 😂 https://t.co/hwikEBQVhR,2021-12-19 15:53:21+00:00
888,takeshi1a,"RT @afpbbcom: 米、盗難ビットコイン4200億円押収 過去最高額
https://t.co/awZoydalYU
米司法省は8日、2016年に暗号資産（仮想通貨）取引所から盗まれたビットコイン（Bitcoin）9万4000BTC（単位）超を押収したと発表した。時価3…",2011-10-21 08:13:08+00:00
889,Javi_BTC,@gm_msr @NFTLEMON_ @x_lilfrens_x @RamonaRoep @FelterEdson @MetaMissionMOAI @SSallade_NFT @felter_raoul Sorry 😥🙏,2018-03-30 20:55:05+00:00
890,Cryptoc16860774,"Everyone on this server will help you to the best of their abilities, even taking hours out of their day for you.

$m $BTC $LINK $ETH $TEL $UNI $BNB $CAKE $KCS $DOT $XLM $DOGE $EOS $COTI $OCEAN $ZEC $ADA",2022-01-25 19:19:02+00:00
891,twitbit45939699,"@cryptorecruitr Elrond has maiar exchange running fine, new projects added to network, staking 14% on maiar, best crypto wallet app for egld, btc, bnb and eth. and the more important thing 0% downtime",2021-05-19 19:15:55+00:00
892,DGJ0HNS0NLLC,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2017-06-27 20:16:19+00:00
893,RandyStale,"RT @linjame51167630: LOOK ！
 NOW IS CHEAP TO BUY！！
#Shibarium #Shiberse #sandbox #MANA #Ethereum #ETH #BTC #SHIBARMY #LEASHARMY https://t.c…",2021-05-29 03:52:01+00:00
894,AhmedNa65288066,RT @BurnitonMSG: Are you looking for a way to convert your digital assets into cash? 🤔 Yellow Card offer a simple and convenient way to tur…,2021-11-15 17:15:03+00:00
895,p_petrelli87,"RT @wazynft: #Concours 

Tentez de gagner ce NFT !

D’une valeur de 2 ETH (soit 5400$) 

Pour participer :
- RT + Follow @wazynft 
-follow…",2011-10-14 11:46:04+00:00
896,ricklan26105539,RT @maxkeiser: SOURCE: The Kremlin is mining #BTC and will announce its adding #Bitcoin to its strategic reserves along with Gold. https://…,2021-01-17 16:17:11+00:00
897,BitcoinBotIndia,"RT @usakenshin: 💕پشت هر آدم موفق،
کوهستانی سرد و تاریک
از اهمیت ندادن به دیگران و
نظرات‌شان است. 🤟👌
Website: https://t.co/jYQ4kof9iU
🤟👌
@wo…",2022-02-03 16:08:57+00:00
898,c01nftci,"RT @Gem_Ustasi: 🎁2000 TL Değerinde #NFT Çekilişi🎁
💎#NFTGiveaway💎

1 Kişi, 1 adet Goodfrens Co. #NFT kazanacak!
10 Kişi, 10 adet #Whitelist…",2022-02-03 21:15:00+00:00
899,Khophoza1,"@paxofinance $DBA Token @DafriXchange, LBank, Hotbit, Pancakeswap, P2PB2B, Hotbit, Latoken, be ready for other Cex listing
 #Metaverse #GameFi #BSCGem #Solanart #nftart #BTC￼ #Crypto #altcoin #Ethereum #BSC￼ #Metaverse #Solana￼ #NFTs #TRX  #ETH",2021-05-06 03:52:43+00:00
900,CahindoP,"@markhenry9069 My BTC wallet address
33NEFoGNvE4a6GTzHjuTedC37jNuW4nsXs",2022-01-05 03:03:47+00:00
901,Tulpar_34,"RT @bycoinhunter: Listemde olan ve whitelist dağıttığım @Dinolandgame listelendi.

Güzel bir listeleme süreciydi. 
Yatırımcılarına ve takip…",2021-04-27 21:34:22+00:00
902,jennymvenzon,"I am claiming my free Lightning sats from @_bitcoiner's amazing faucet! ⚡

@boltcoiner unlock me 7c75d37d-69ab-43ae-9384-671b69acfe97

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/m9u67K0dq7",2021-08-05 19:46:14+00:00
903,AkbulatHarun,"RT @piyasaanalizi00: SHIBA 13 ŞUBAT eToro Listelemesi Geliyor!.. 🐳🐳🐳🐳🐳🐳
#BTC #SHIB #Lufyy #forex #coin #BORSA",2016-04-03 18:53:54+00:00
904,KriptoKINGKONG,Dostlar benden bu kadar. Müsaadenizi istiyor ve iyi geceler diliyorum. Yarın güzel bir sabaha uyanmak dileğiyle 🦍🙏🏻🙋🏼‍♂️ #bitcoin #btc,2014-07-29 10:25:19+00:00
905,MoonRock_1_,"RT @MoonRockCoin: Trying to swap $ETH into $BNB, $BTC into $ADA, $DOGE into $MATIC? Use $ROCK #moonbridge and you will be able to do even m…",2022-02-09 20:27:02+00:00
906,btc_chinchilla,@gregzaj1 https://t.co/spWHIDy6ew,2013-06-06 05:57:54+00:00
907,thinkmoonio,"Tradesilvania Appoints Former FIU Romania Head of Supervision As New Risk &amp; Regulatory Affairs Director
#BTC #CRYPTONEWS #NFT
https://t.co/ZKet5KwN0r",2021-05-16 15:43:10+00:00
908,thinkmoonio,"Luxury Auction House Sotheby’s Plans to Auction 104 Cryptopunks Worth an Estimated $20M
#BTC #CRYPTONEWS #NFT
https://t.co/uoM2ZEWqfn",2021-05-16 15:43:10+00:00
909,thinkmoonio,"The Discovery Of Bitcoin Is A Piece Of A Puzzle
#BTC #CRYPTONEWS #NFT #BTC #A
https://t.co/H2KXiXNU5u",2021-05-16 15:43:10+00:00
910,mr_adityaaaa,"RT @TelpapiB: $BTC is the earth
 $Eth is the land scape
 $tel is your bank
 $sand box is your reality 
$vra is your entertainment
 $NFT is…",2018-06-14 23:59:58+00:00
911,IIICapiital,"RT @IIICapital: 1/ #Bitcoin is the first real money humans have ever discovered.

Its near perfect monetary properties combined with the im…",2022-02-09 20:57:01+00:00
912,nathan92974536,"@AltcoinDailyio Bitcoin, Chainlink most others I have a harder time increasing the timeline of survivability expectation. There’s always a bigger fish. Much like BTC im sure some of the others will become permanent and ubiquitous despite the replacement narratives",2019-11-27 07:48:08+00:00
913,definitelyfungy,"US &amp; Russia announcing they have heavy stacks of #BTC - I wonder how much 🇬🇧 has?

Boris has probably spent half of it on parties 🎉 🥳😎

What ever is left, transfer in to Eth and get on the @ChibiLabs train!! 

#ChibiNation #WeloveTheChibis #NFT #NFTs #Crypto #ETH",2020-03-31 20:35:50+00:00
914,Antonopoul_5,"RT @aantonop: In #Bitcoin, to change the rules you must have overwhelming consensus. Money, authority, and popularity don’t matter. 

Bitco…",2022-02-08 21:49:55+00:00
915,AliAli44809797,RT @Kripto_Poyraz: #bitcoin de hacim negatif yönlü azalıyor.  Hacim stabilden yeniden pozitif artış yönünden artmaya başlayınca #btc tekrar…,2021-11-24 15:51:45+00:00
916,setto87,"RT @Trades4Radio: 🤩Bitcoin On The Rise Up ! Bull Trap?⭐️ https://t.co/21wbcEMZR3 via @YouTube 
Come Watch Our New Market Watch today! 
You'…",2021-06-28 15:09:28+00:00
917,AntonioL2803,BitCoin is up ⬆️ y ya se siente el FOMO en las Alts 😅 #BTC,2021-11-16 00:08:48+00:00
918,Rocky0140787164,"RT @Khophoza1: @InfiniteLaunch @ecocredittoken $DBA Token @DafriXchange, LBank, Hotbit, Pancakeswap, P2PB2B, Hotbit, Latoken, be ready for…",2021-12-10 22:40:04+00:00
919,mirowonder,"RT @Trader_Jibon: $BTC Bull Run Started?

Doubt      No             Yes
👇            👇              👇",2020-11-19 23:32:51+00:00
920,johnkurtesguer1,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2022-01-30 04:25:40+00:00
921,wjatsches1203,"RT @ProtonRoad: 20 more minutes! I hope to see many $XPR ⚛️ #Proton, #Solana, #Elrond, #BTC friends in the Space.

A couple NFT prizes will…",2021-01-29 12:15:42+00:00
922,p_petrelli87,"RT @wazynft: #Concours 

Tentez de gagner ce NFT !

D’une valeur de 2 ETH (soit 5400$) 

Pour participer :
- RT + Follow @wazynft 
-follow…",2011-10-14 11:46:04+00:00
923,untungbestwin,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2021-12-30 08:11:47+00:00
924,jacoboqkd,"RT @DaniVB1488: @Jayecane That money would be invested in DogeCola.

#DogeCola #ETH #Etherum #btc #bnb #NFT https://t.co/tXCxhO7V2s",2021-09-01 20:28:04+00:00
925,_Harry_Tuttle,"RT @Kuba29736320: https://t.co/OX0eTFmw4G
Krok po kroku jak działa algorytm Sha256 BTC 100000$
#BTC",2020-03-26 14:03:12+00:00
926,EvolucionCrypto,"RT @todayincrypto_: Crypto comrade 

#BTC #CryptoNews https://t.co/SlVbelVQke",2021-11-27 03:19:25+00:00
927,Biottoo,"RT @PolyKripto: ❤️14 Şubat Sevgililer Günü Çekilişi❤️

📱1 adet Ipad Pro 🎁
⌚️1 adet Apple Watch s5 🎉
🎧1 adet Airpods Pro 🥳

✅Hesapları takip…",2021-10-30 15:53:24+00:00
928,___sarahxz,Who bought #btc  the latest bottom? If you did - you up 32% #cryptotwitter high five 🤚 https://t.co/qBPZZv2ITi,2020-11-17 21:04:40+00:00
929,YasirUzu,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🎁2x #NFTs (Worth ~ $1,000)💸💰
🎁5x Whitelist spots🎁

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me &amp; @TheNFMs👍…",2012-04-08 09:36:35+00:00
930,Trust_Dice,"$50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots

🎁 #RT + Follow @Trust_Dice
🎁 Click the following link: https://t.co/jLvsdrxNuU
🎁 Join https://t.co/S6ZNNQwZdm (sign up bonus + promotions + free spins) https://t.co/jyg1PY6RAv",2018-09-11 03:28:42+00:00
931,psymah2,"RT @agrichainx: Agrichainx is selling out 20% of the company to the general public. 16,000 units of shares and a whopping 1,500AGX to be sh…",2021-12-31 21:36:59+00:00
932,bayaztgogebakan,"RT @Baris_Sma: Kokusuna doyamadan yeniden yoğun bakıma bıraktı evladını.
Oturup ağlayacak vakti bile yok.
Nolur duyun bu feryadı artık!
#ar…",2021-08-27 23:51:37+00:00
933,sameddmrr,"RT @KriptoCeltics: 🎁🥳🎉Şubat Çekilişi🎉🥳🎁

🔥1 kişiye Iphone 13 Pro Max🔥

✅Hesabı Takip Et
✅Tweeti RT+FAV

⏰14 Şubat sonuçlar açıklanır

#Bitc…",2021-10-18 07:38:36+00:00
934,HODL_HODL_BTC,RT @cwt_news: 🤡🌎 https://t.co/b6zcnzLs6n,2009-08-10 17:29:12+00:00
935,Apakabar_crypto,"🇮🇩 Bitcoin(BTC) Local vs Global Price 🗺
  🌐Binance Global: 44,649 USDT
  🇮🇩 Indodax            : 44,488 USDT
💰Indodax BTC/IDR: 640,009,000 IDR
💰Indodax USDT/IDR: 14,386 IDR
#Indonesia #Bitcoin #Indodax #Binance #BTCIDR #USDTIDR https://t.co/8NicoCFQJY",2021-11-23 18:45:08+00:00
936,my_turntable,RT @kratos_harmony: .@harmonyprotocol fully trustless $ONE #Bitcoin Bridge 🌉 is now LIVE 🔥 The first trustless &amp; decentralized #BTC bridge…,2016-07-20 19:50:31+00:00
937,beyondwealth4,"OTC（相対取引）でお困りではありませんか？自分でできる仮想通貨のエクスチェンジ
詳しい情報はこちらから→https://t.co/HxmfD1ehvo
＃節税＃脱税＃海外取引所＃暗号資産＃仮想通貨＃デビットカード＃BTC＃相対取引＃BITFX＃オンラインカジノ＃両替＃法定通貨",2020-04-19 10:31:09+00:00
938,S93Jay,"@GemsFinderr 🔥NEW ARTICLE ABOUT PoorQuack🔥

#PoorQuack $POOR @CryptoAmb

https://t.co/Z7L8HSEbD1…

#BSC #BNB #Memes #memecoin #NFT #NFTs #MemeTech #Bitcoin #BTC $BTC #Ethereum #Binance #BinanceNFT #staking #StakingRewards $QUACK #BSCGem #BSCGemsAlert #BSCGems #BSCNews #BSCStation #Solana",2021-12-13 12:04:43+00:00
939,ynnej_yeoj,"RT @Heather99924565: In case you missed it:

@2112run is in public sale, Epics are minted out already. 

Rare and Epic land plots can be re…",2022-01-26 22:20:28+00:00
940,tanerct,RT @Kripto_Poyraz: #bitcoin de hacim negatif yönlü azalıyor.  Hacim stabilden yeniden pozitif artış yönünden artmaya başlayınca #btc tekrar…,2021-11-10 21:11:04+00:00
941,cryptscp,#DAOPanteraLiquidityMiningCoinbaseVentures Pantera Leads $18M Round for Rift’s Liquidity Mining Alternative https://t.co/rRx529f1iF Buy BTC: https://t.co/NvvKJPmPAy https://t.co/7ppEufJBG6,2020-08-14 09:22:33+00:00
942,Jameslucasez,"RT @cz_binance: Didn't have time to research it in detail. 2 honest questions. 

Did bitfinex lose or make money from the hack?

If they ge…",2022-02-09 21:11:08+00:00
943,blank_cannot_be,"$pond is a piece of shit starting from the team and finishing with the price, dont invest on it. Dumps when $btc pumps, and double dump when $btc dump. Be aware.",2019-02-26 20:38:53+00:00
944,CanasAdelia,RT @maxkeiser: How many yrs have I been telling you this was happening. Wait until you hear about the #BTC mining initiative. https://t.co/…,2021-11-04 00:07:47+00:00
945,bmurphypointman,#tips #affiliate #digitalmarketing #businesstips #affiliateprogram #affiliates  #dogecoin #bitcoin #btc  #digitalmarketing #gift #shopping #gifts #onlineshopping #dogecoin #bitcoin #marketing #affiliatemarketing #freeshipping #ad #Amazon https://t.co/YHY7MVo7F6,2012-06-25 04:38:20+00:00
946,atargatisz,"RT @CryptoT33822531: 2 lucky person will win $1400 in $ETH

Join :- https://t.co/6Phcf9j7WO

To enter:
Follow me
RT🔁 and like
     
Drop yo…",2021-11-19 10:33:14+00:00
947,0xIndia,"🇮🇳 इंडिया बिटकॉइन(BTC) रेडिंग मूल्य 🇮🇳
✅WazirX   :3,492,357 INR
✅CoinDCX:3,492,971 INR
✅Zebpay   :3,474,000 INR
#India #BTC #Bitcoin #बिटकॉइन #BTCINR 
https://t.co/z6i3Yy3BKE",2021-07-26 08:54:50+00:00
948,Cryptoc16860774,"What're you gonna do when we get back to ATH? Our charts aren't the same.

$BTC $ETH $VET $HAI $SPYR $HAPI $DDOS $VTHO $HBAR $ADA $SOL $IOTA",2022-01-25 19:19:02+00:00
949,btc_soft,RT @WisdomMatic: God’s time is the best. https://t.co/ai6Q0N4hwk,2021-10-29 17:22:29+00:00
950,lucky_bigwin25,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2021-03-18 03:35:46+00:00
951,stock4632,"Ifeel ,personally ,attacked..?
https://t.co/9ksXmQnGj3

 $LTX $LCX $ZCX $VET $QNT $BTC $LINK $ETH $TEL $UNI $BNB $CAKE $KCS $DOT $XLM $DOGE  $EOS $COTI $OCEAN $ZEC $ADA $XRP $ADS $TRX $MATIC $AXS $EGLD $ICP $ETC $RUNE https://t.co/w26AGtA75e",2021-10-16 06:20:59+00:00
952,BiZeepassurYT,"RT @wazynft: #Concours 

Tentez de gagner ce NFT !

D’une valeur de 2 ETH (soit 5400$) 

Pour participer :
- RT + Follow @wazynft 
-follow…",2021-12-10 19:20:41+00:00
953,januarimygcity,"RT @Trades4Radio: 🤩Bitcoin On The Rise Up ! Bull Trap?⭐️ https://t.co/21wbcEMZR3 via @YouTube 
Come Watch Our New Market Watch today! 
You'…",2021-08-09 10:52:16+00:00
954,YukselKars3,"RT @kriptokurduu: SEC, Global X'in spot Bitcoin ETF başvurusuna dair verilecek kararı 20 Nisan tarihine erteledi.

#KriptoKurdu #BTC",2021-09-19 12:36:45+00:00
955,ari__tora,RT @lmvle: FBIがトランザクションを6年間追い続けて犯人から4794億円分のBTCを押収したってヤバいでしょ。手がかりはトランザクションだけ。今頃、他の取引所からBTCを過去に盗んだ他のハッカーも震えてるんじゃないかな。BTCを犯罪に使った人もまた然り。チェーンに残…,2012-10-09 05:52:27+00:00
956,gensafiye1,"RT @sefasefa06ank: $SINJA  #Şibnobi   
@Shib_nobi
bu projeyi kaçırmayın Araştırın 1000x uçar şu an çok ucuz
@elonmusk
$BTC  
@binance
@cz_b…",2022-01-19 20:06:48+00:00
957,cacaraca36,"RT @kriptocurcuna: 🎺Şubat Ayı Çekilişi

Ödül 4.000TL

👉Takip, RT+Beğeni, telegrama katıl

Post No:08

#ValentinesDay #SevgililerGünü #BTC #…",2018-10-04 10:00:19+00:00
958,RxNavarro23,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2022-01-03 08:23:04+00:00
959,Ta05561846,"RT @proleafty: Join the ☘️ LEAFTY community

#cryptocurrency #bitcoin #crypto #blockchain #btc #ethereum #forex #money #trading #bitcoinmin…",2020-08-30 11:43:50+00:00
960,BitcoinFNewsES,"Análisis de precios del 9 de febrero: BTC, ETH, BNB, XRP, ADA, SOL, LUNA, AVAX, DOT, DOGE https://t.co/BgkMR5EwSd",2019-09-09 16:19:33+00:00
961,gensafiye1,"RT @sefasefa06ank: $SINJA  #Şibnobi   
@Shib_nobi
bu projeyi kaçırmayın Araştırın 1000x uçar şu an çok ucuz
@elonmusk
$BTC  
@binance
@cz_b…",2022-01-19 20:06:48+00:00
962,Emir8723,"RT @KriptoCeltics: 🎁🥳🎉Şubat Çekilişi🎉🥳🎁

🔥1 kişiye Iphone 13 Pro Max🔥

✅Hesabı Takip Et
✅Tweeti RT+FAV

⏰14 Şubat sonuçlar açıklanır

#Bitc…",2021-02-04 11:28:57+00:00
963,leblebifros,"RT @KriptoCeltics: 🎁🥳🎉Şubat Çekilişi🎉🥳🎁

🔥1 kişiye Iphone 13 Pro Max🔥

✅Hesabı Takip Et
✅Tweeti RT+FAV

⏰14 Şubat sonuçlar açıklanır

#Bitc…",2017-11-12 19:55:05+00:00
964,Japper451,"RT @TraderTenacious: Giving away 10 $strong tokens to 1 person.
All you have to do is 
Like
Retweet 
Follow 
Keep dms open

$btc $eth $sol…",2021-09-19 00:57:17+00:00
965,BaaBaaBooBooBoo,"RT @Masterof_crypto: So. #LetUsIn. Who’s seen this cause? Your thoughts? In my view (NFA) this is defi pushing cexs to accept true utility,…",2011-08-27 03:29:42+00:00
966,Dark_BTC,@HerroCrypto put it in rice...,2014-06-22 21:32:59+00:00
967,Trxmining01,"Come join me in mining #TRX 

 #TRON  when you sign up you will receive 10000 for free just for joining

https://t.co/Zfy662cwLK

#btc  #eth #trx  #tron https://t.co/0tqMOCIgEu",2021-11-10 19:12:32+00:00
968,CripMm,"RT @juanbiter: En el video te cuento como EEUU incauto 94.643 #bitcoin del hack a Bitfinex y que pasara con esos $BTC

Rusia parece entende…",2021-05-23 06:48:56+00:00
969,arel_btc,@Ryou_NFT 0x1D086F71585a2B0B4D6813781C5FDFD1FbBEF015,2018-06-13 17:37:34+00:00
970,BTC_hat,"RT @twobitidiot: Hey @joerogan!

Let’s talk crypto. I did the four minute set last night. Ready for the four hour segment on why crypto = f…",2021-09-11 23:37:54+00:00
971,S4ecKr,"RT @arutocoinotaku: 🔥プレゼント企画第三弾🔥

第三弾は宝くじということで
100万円の　#everdome を1名の方にプレゼント！！！

〈応募条件〉
・@arutocoinotaku をフォロー
・この投稿をいいね&amp;RT
・ コメント欄に　#everd…",2020-11-22 20:07:38+00:00
972,Eggi49118372,"RT @bitcoinpods: “The market competition for #Bitcoin is not FIAT”

@woonomic on #BTC 

(The @jaygould show) https://t.co/xx1jKrRR2y",2021-03-24 09:49:28+00:00
973,gensafiye1,"RT @sefasefa06ank: $SINJA  #Şibnobi   
@Shib_nobi
bu projeyi kaçırmayın Araştırın 1000x uçar şu an çok ucuz
@elonmusk
$BTC  
@binance
@cz_b…",2022-01-19 20:06:48+00:00
974,TradesUnder,"RT @Phoenix_Ash3s: 5/ Are these LTH’s still HODLing? Or, even better, are they accumulating even more $BTC?

Well, the Dormancy Flow is the…",2019-08-05 21:02:10+00:00
